Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Trent Sherfield ,BUF,WR,6.0,15,5,0.33,7,0.47,50,3.33,10.0,26,2.13,1,0.07,0,0.0,0,0.0,0,0.0,0.0,0,0.0,5,0.33,7,0.47,0,0.0,0.0,1.0,5.0,0.33,0.0,1.14,0.51,15,0,0,0,0,0.0,0.0,0.28,7.5,0.5,0.0,1.66,0.72,15,0,0,0,0,0.0,0.0,0.37,10.0,0.67,0.0,2.18,0.92,14,1,0,0,0,0.0,0.0,0.46
Daurice Fountain ,CHI,WR,5.0,5,2,0.4,3,0.6,23,4.6,11.5,12,2.4,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,0.4,3,0.6,0,0.0,0.0,0.72,2.3,0.46,0.0,1.03,0.73,5,0,0,0,0,0.0,0.0,0.28,3.3,0.66,0.0,1.48,0.98,5,0,0,0,0,0.0,0.0,0.36,4.3,0.86,0.0,1.92,1.23,5,0,0,0,0,0.0,0.0,0.44
Tommylee Lewis ,FA,WR,71.0,5,1,0.2,3,0.6,5,1.0,5.0,5,1.0,0,0.0,0,0.0,2,0.4,14,2.8,7.0,0,0.0,3,0.6,5,1.0,0,0.0,0.0,0.72,1.9,0.38,0.0,0.73,0.65,5,0,0,0,0,0.0,0.0,0.28,2.4,0.48,0.0,0.78,0.84,5,0,0,0,0,0.0,0.0,0.34,2.9,0.58,0.0,0.89,1.01,5,0,0,0,0,0.0,0.0,0.4
Bennie Fowler III ,FA,WR,64.5,5,2,0.4,6,1.2,11,2.2,5.5,7,1.4,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,0.4,6,1.2,0,0.0,0.0,0.72,1.1,0.22,0.0,0.49,0.42,5,0,0,0,0,0.0,0.0,0.22,2.1,0.42,0.0,0.94,0.7,5,0,0,0,0,0.0,0.0,0.31,3.1,0.62,0.0,1.39,0.96,5,0,0,0,0,0.0,0.0,0.4
Donte Moncrief ,FA,WR,83.5,6,1,0.17,2,0.33,15,2.5,15.0,15,2.5,0,0.0,0,0.0,1,0.17,4,0.67,4.0,0,0.0,2,0.33,3,0.5,0,0.0,0.0,0.78,1.9,0.32,0.0,0.6,0.57,6,0,0,0,0,0.0,0.0,0.24,2.4,0.4,0.0,0.8,0.69,6,0,0,0,0,0.0,0.0,0.28,2.9,0.48,0.0,1.0,0.81,6,0,0,0,0,0.0,0.0,0.33
Brandon Zylstra ,FA,WR,90.0,16,3,0.19,4,0.25,35,2.19,11.67,28,2.19,1,0.06,0,0.0,1,0.06,1,0.06,1.0,0,0.0,4,0.25,5,0.31,0,0.0,0.0,1.0,3.6,0.22,0.0,0.7,0.39,16,0,0,0,0,0.0,0.0,0.21,5.1,0.32,0.0,0.85,0.54,16,0,0,0,0,0.0,0.0,0.28,6.6,0.41,0.0,1.01,0.69,16,0,0,0,0,0.0,0.0,0.34
Gehrig Dieter ,FA,WR,83.5,4,1,0.25,2,0.5,10,2.5,10.0,10,2.5,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.25,2,0.5,0,0.0,0.0,0.65,1.0,0.25,0.0,0.5,0.47,4,0,0,0,0,0.0,0.0,0.17,1.5,0.38,0.0,0.75,0.66,4,0,0,0,0,0.0,0.0,0.22,2.0,0.5,0.0,1.0,0.84,4,0,0,0,0,0.0,0.0,0.28
Vyncint Smith ,IND,WR,4.0,7,1,0.14,3,0.43,13,1.86,13.0,13,1.86,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.14,3,0.43,0,0.0,0.0,0.84,1.3,0.19,0.0,0.49,0.35,7,0,0,0,0,0.0,0.0,0.17,1.8,0.26,0.0,0.68,0.46,7,0,0,0,0,0.0,0.0,0.21,2.3,0.33,0.0,0.87,0.57,7,0,0,0,0,0.0,0.0,0.25
Penny Hart ,SEA,WR,4.0,13,1,0.08,1,0.08,3,0.23,3.0,3,0.23,0,0.0,0,0.0,1,0.08,19,1.46,19.0,0,0.0,2,0.15,2,0.15,0,0.0,0.0,1.0,2.2,0.17,0.0,0.61,0.3,13,0,0,0,0,0.0,0.0,0.15,2.7,0.21,0.0,0.75,0.37,13,0,0,0,0,0.0,0.0,0.18,3.2,0.25,0.0,0.89,0.43,13,0,0,0,0,0.0,0.0,0.21
Marcus Kemp ,WAS,WR,4.0,10,1,0.1,1,0.1,11,1.1,11.0,11,1.1,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.1,1,0.1,0,0.0,0.0,0.96,1.1,0.11,0.0,0.35,0.23,10,0,0,0,0,0.0,0.0,0.11,1.6,0.16,0.0,0.51,0.31,10,0,0,0,0,0.0,0.0,0.14,2.1,0.21,0.0,0.66,0.39,10,0,0,0,0,0.0,0.0,0.18
James Proche II ,BAL,WR,5.0,14,1,0.07,3,0.21,14,1.0,14.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.07,3,0.21,0,0.0,0.0,1.0,1.4,0.1,0.0,0.37,0.2,14,0,0,0,0,0.0,0.0,0.11,1.9,0.14,0.0,0.51,0.26,14,0,0,0,0,0.0,0.0,0.14,2.4,0.17,0.0,0.64,0.32,14,0,0,0,0,0.0,0.0,0.17
Andre Roberts ,FA,WR,86.0,15,4,0.27,5,0.33,34,2.27,8.5,16,2.13,0,0.0,0,0.0,1,0.07,-3,-0.2,-3.0,0,0.0,5,0.33,6,0.4,2,0.13,0.4,1.0,-0.9,-0.06,0.0,0.63,-0.11,15,0,0,0,0,0.0,0.0,-0.01,1.1,0.07,0.0,0.82,0.13,15,0,0,0,0,0.0,0.0,0.1,3.1,0.21,0.0,1.06,0.34,15,0,0,0,0,0.0,0.0,0.19
JoJo Natson ,FA,WR,88.0,3,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.33,3,1.0,3.0,0,0.0,1,0.33,1,0.33,0,0.0,0.0,0.56,0.3,0.1,0.0,0.17,0.25,3,0,0,0,0,0.0,0.0,0.08,0.3,0.1,0.0,0.17,0.25,3,0,0,0,0,0.0,0.0,0.08,0.3,0.1,0.0,0.17,0.26,3,0,0,0,0,0.0,0.0,0.08
Cyril Grayson Jr. ,FA,WR,71.0,3,0,0.0,3,1.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.06
Tajae Sharpe ,FA,WR,78.0,4,0,0.0,3,0.75,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.75,0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0.0,0.0,0.05
Rico Gafford ,FA,WR,80.5,3,0,0.0,2,0.67,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.67,0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.04
Hakeem Butler ,FA,WR,83.5,2,0,0.0,1,0.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.02
Jeff Badet ,FA,WR,88.0,3,0,0.0,1,0.33,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.33,0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.02
Taywan Taylor ,FA,WR,88.0,3,0,0.0,1,0.33,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.33,0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.02
Keith Kirkwood ,NO,WR,3.0,1,1,1.0,2,2.0,13,13.0,13.0,13,13.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,1.0,2,2.0,0,0.0,0.0,0.28,1.3,1.3,1.3,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,1.8,1.8,1.8,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,2.3,2.3,2.3,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Keelan Doss ,LAC,WR,4.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Duke Williams ,FA,WR,102.5,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Tony Brown ,FA,WR,102.5,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Trenton Irwin ,CIN,WR,3.0,1,1,1.0,2,2.0,5,5.0,5.0,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,1.0,2,2.0,0,0.0,0.0,0.28,0.5,0.5,0.5,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,1.5,1.5,1.5,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
K.J. Osborn ,MIN,WR,4.0,9,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0,0,0.0,0.0,0.0
Juwann Winfree ,FA,WR,102.5,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0
Justin Hardee ,NYJ,WR,8.0,10,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,0,0.0,0.0,0.0
Johnny Holton ,FA,WR,102.5,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Alex Bachman ,HOU,WR,4.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Trey Quinn ,FA,WR,102.5,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Stanley Morgan Jr. ,CIN,WR,5.0,6,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0.0,0.0,0.0
Kendall Hinton ,DEN,WR,6.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,7,7.0,3.5,0,0.0,2,2.0,2,2.0,0,0.0,0.0,0.28,-0.8,-0.8,-0.8,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,-0.8,-0.8,-0.8,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,-0.8,-0.8,-0.8,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Dan Chisena ,PIT,WR,5.0,14,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,0,0,0.0,0.0,0.0
Fred Brown ,FA,WR,102.5,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Dezmon Patmon ,BUF,WR,7.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Derrick Willies ,FA,WR,102.5,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Matthew Slater ,NE,WR,6.0,15,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,0,0,0.0,0.0,0.0
Deon Cain ,FA,WR,102.5,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0
Matt Cole ,FA,WR,102.5,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Jordan Matthews ,FA,WR,102.5,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0
Deante Burton ,FA,WR,102.5,4,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0.0,0.0,0.0
Quinton Bell ,ATL,WR,2.0,5,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0.0,0.0,0.0
Jason Moore Jr. ,FA,WR,102.5,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0
Isaiah Coulter ,FA,WR,102.5,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Marken Michel ,FA,WR,102.5,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0
Reggie Begelton ,FA,WR,102.5,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Malik Turner ,IND,WR,5.0,6,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0.0,0.0,0.0
Jaleel Scott ,FA,WR,71.0,1,1,1.0,1,1.0,16,16.0,16.0,16,16.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,0.0,0.28,1.6,1.6,1.6,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,2.1,2.1,2.1,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,2.6,2.6,2.6,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Kristian Wilkerson ,FA,WR,102.5,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Courtland Sutton ,DEN,WR,2.0,1,3,3.0,6,6.0,66,66.0,22.0,45,45.0,4,4.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,3,3.0,6,6.0,0,0.0,0.0,0.28,6.6,6.6,6.6,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,8.1,8.1,8.1,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,9.6,9.6,9.6,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0
Kirk Merritt ,NO,WR,5.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Chris Rowland ,FA,WR,102.5,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0
Chris Moore ,FA,WR,102.5,3,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.0
Kevin White ,FA,WR,102.5,3,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.0
DeAndre Carter ,FA,WR,92.0,13,1,0.08,2,0.15,8,0.62,8.0,8,0.62,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.08,2,0.15,1,0.08,1.0,1.0,-1.2,-0.09,0.0,0.61,-0.17,13,0,0,0,0,0.0,0.0,-0.06,-0.7,-0.05,0.0,0.69,-0.1,13,0,0,0,0,0.0,0.0,-0.03,-0.2,-0.02,0.0,0.78,-0.03,13,0,0,0,0,0.0,0.0,0.0
Nsimba Webster ,CHI,WR,7.0,16,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.06,inf,1.0,-2.0,-0.12,0.0,0.5,-0.24,16,0,0,0,0,0.0,0.0,-0.11,-2.0,-0.12,0.0,0.5,-0.24,16,0,0,0,0,0.0,0.0,-0.11,-2.0,-0.12,0.0,0.5,-0.25,16,0,0,0,0,0.0,0.0,-0.11
Dede Westbrook ,FA,WR,83.5,2,1,0.5,1,0.5,4,2.0,4.0,4,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.5,1,0.5,1,0.5,1.0,0.44,-1.6,-0.8,-0.8,1.7,-1.11,2,0,0,0,0,0.0,0.0,-0.36,-1.1,-0.55,-0.55,2.05,-0.75,2,0,0,0,0,0.0,0.0,-0.24,-0.6,-0.3,-0.3,2.4,-0.41,2,0,0,0,0,0.0,0.0,-0.12
Dwayne Harris ,FA,WR,102.5,3,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.33,inf,0.56,-2.0,-0.67,0.0,1.15,-1.02,3,0,0,0,0,0.0,0.0,-0.26,-2.0,-0.67,0.0,1.15,-1.05,3,0,0,0,0,0.0,0.0,-0.26,-2.0,-0.67,0.0,1.15,-1.08,3,0,0,0,0,0.0,0.0,-0.27
