,,,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,STANDARD
Anthony Firkser (FA),2021,4,3,5,23,7.7,10,0,0,0,0,0,0,2.3
Travis Kelce (KC),2021,4,4,6,23,5.8,10,0,0,0,0,0,0,2.3
Ricky Seals-Jones (FA),2021,4,2,4,19,9.5,16,0,0,0,0,0,0,1.9
Tyler Conklin (NYJ),2021,4,4,6,18,4.5,14,0,0,0,0,0,0,1.8
David Njoku (CLE),2021,4,2,2,17,8.5,9,0,0,0,0,0,0,1.7
Ian Thomas (CAR),2021,4,3,3,15,5.0,9,0,0,0,0,0,0,1.5
Tommy Hudson (FA),2021,4,1,1,14,14.0,14,0,0,0,0,0,0,1.4
Albert Okwuegbunam (DEN),2021,4,1,2,11,11.0,11,0,0,0,0,0,0,1.1
Austin Hooper (LV),2021,4,1,5,11,11.0,11,0,0,0,0,0,0,1.1
Pat Freiermuth (PIT),2021,4,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Zach Gentry (PIT),2021,4,1,1,10,10.0,10,0,0,0,0,0,0,1.0
Johnny Mundt (MIN),2021,4,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Robert Tonyan (CHI),2021,4,2,7,8,4.0,6,0,0,0,0,0,0,0.8
Eric Ebron (FA),2021,4,2,2,8,4.0,4,0,0,0,0,0,0,0.8
Ryan Griffin (FA),2021,4,1,4,8,8.0,8,0,0,0,0,0,0,0.8
Chris Manhertz (DEN),2021,4,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Luke Farrell (JAC),2021,4,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Marcedes Lewis (FA),2021,4,1,2,7,7.0,7,0,0,0,0,0,0,0.7
Pharaoh Brown (FA),2021,4,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Cole Kmet (CHI),2021,4,1,3,6,6.0,6,0,0,0,0,0,0,0.6
Durham Smythe (MIA),2021,4,2,2,6,3.0,4,0,0,0,0,0,0,0.6
Jacob Hollister (FA),2021,4,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Will Dissly (SEA),2021,4,2,2,5,2.5,3,0,0,0,0,0,0,0.5
Kylen Granson (IND),2021,4,1,2,3,3.0,3,0,0,0,0,0,0,0.3
Adam Trautman (NO),2021,4,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Harrison Bryant (CLE),2021,4,1,2,3,3.0,3,0,0,0,0,0,0,0.3
Reggie Gilliam (BUF),2021,4,1,1,8,8.0,8,0,0,1,1,0,0,0.0
Feleipe Franks (ATL),2021,4,0,0,0,0.0,0,0,0,1,3,0,0,0.0
J.J. Arcega-Whiteside (FA),2021,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Josh Oliver (MIN),2021,4,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Trevon Wesco (FA),2021,4,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Codey McElroy (FA),2021,4,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Josiah Deguara (GB),2021,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Noah Gray (KC),2021,4,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jody Fortson (KC),2021,4,1,1,2,2.0,2,0,1,0,0,0,0,0.0
Tommy Tremble (CAR),2021,4,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Demetrius Harris (FA),2021,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
J.P. Holtz (FA),2021,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Garrett Griffin (FA),2021,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Taysom Hill (NO),2021,4,2,2,26,13.0,15,0,0,6,28,2,0,0.0
Colin Thompson (FA),2021,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
O.J. Howard (LV),2021,4,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Adam Shaheen (FA),2021,4,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jeremy Sprinkle (FA),2021,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cethan Carter (FA),2021,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Eric Saubert (MIA),2021,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Geoff Swaim (FA),2021,4,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Kroft (FA),2021,4,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jordan Akins (CLE),2021,4,1,1,4,4.0,4,0,0,1,3,0,1,-1.3
Mark Andrews (BAL),2021,5,11,13,147,13.4,28,2,2,0,0,0,0,30.7
David Njoku (CLE),2021,5,7,7,149,21.3,71,7,1,0,0,0,0,20.9
Kyle Pitts (ATL),2021,5,9,10,119,13.2,39,3,1,0,0,0,0,17.9
Dawson Knox (BUF),2021,5,3,4,117,39.0,53,8,1,0,0,0,0,17.7
Hunter Henry (NE),2021,5,6,8,75,12.5,21,1,1,0,0,0,0,13.5
Travis Kelce (KC),2021,5,6,10,57,9.5,15,0,1,0,0,0,0,11.7
Donald Parham Jr. (LAC),2021,5,2,2,29,14.5,22,1,1,0,0,0,0,10.9
Hayden Hurst (CAR),2021,5,4,5,40,10.0,17,0,1,0,0,0,1,8.0
Dalton Schultz (HOU),2021,5,6,8,79,13.2,30,2,0,0,0,0,0,7.9
Tyler Higbee (LAR),2021,5,2,2,14,7.0,13,0,1,0,0,0,0,7.4
MyCole Pruitt (FA),2021,5,1,1,14,14.0,14,0,1,0,0,0,0,7.4
Tommy Tremble (CAR),2021,5,2,4,12,6.0,7,0,1,0,0,0,0,7.2
Antony Auclair (FA),2021,5,1,1,11,11.0,11,0,1,0,0,0,0,7.1
Jesper Horsted (LV),2021,5,1,1,2,2.0,2,0,1,0,0,0,0,6.2
Jacob Hollister (FA),2021,5,1,1,1,1.0,1,0,1,0,0,0,0,6.1
Evan Engram (JAC),2021,5,4,4,55,13.8,18,0,0,0,0,0,0,5.5
Mo Alie-Cox (IND),2021,5,3,4,50,16.7,24,1,0,0,0,0,0,5.0
Darren Waller (NYG),2021,5,4,8,45,11.3,29,1,0,0,0,0,0,4.5
Dan Arnold (FA),2021,5,6,8,64,10.7,18,0,0,0,0,0,1,4.4
Adam Trautman (NO),2021,5,2,2,43,21.5,32,2,0,0,0,0,0,4.3
Mike Gesicki (NE),2021,5,4,7,43,10.8,23,1,0,0,0,0,0,4.3
Ricky Seals-Jones (FA),2021,5,5,9,41,8.2,16,0,0,0,0,0,0,4.1
Ian Thomas (CAR),2021,5,4,5,40,10.0,24,1,0,0,0,0,0,4.0
Marcedes Lewis (FA),2021,5,2,2,34,17.0,20,1,0,0,0,0,0,3.4
Anthony Firkser (FA),2021,5,3,4,33,11.0,14,0,0,0,0,0,0,3.3
Jonnu Smith (ATL),2021,5,2,2,27,13.5,23,1,0,1,5,0,0,3.2
Lee Smith (FA),2021,5,3,3,30,10.0,22,1,0,0,0,0,0,3.0
Jared Cook (FA),2021,5,1,3,29,29.0,29,1,0,0,0,0,0,2.9
Will Dissly (SEA),2021,5,2,4,29,14.5,21,1,0,0,0,0,0,2.9
Dallas Goedert (PHI),2021,5,2,3,28,14.0,20,1,0,0,0,0,0,2.8
Tyler Conklin (NYJ),2021,5,2,3,25,12.5,16,0,0,0,0,0,0,2.5
Ross Dwelley (SF),2021,5,2,2,25,12.5,13,0,0,0,0,0,0,2.5
Durham Smythe (MIA),2021,5,2,3,23,11.5,21,1,0,0,0,0,0,2.3
Cole Kmet (CHI),2021,5,2,4,22,11.0,14,0,0,0,0,0,0,2.2
T.J. Hockenson (MIN),2021,5,2,3,22,11.0,14,0,0,0,0,0,0,2.2
Pharaoh Brown (FA),2021,5,2,4,22,11.0,15,0,0,0,0,0,0,2.2
Noah Fant (SEA),2021,5,3,4,20,6.7,9,0,0,0,0,0,0,2.0
Austin Hooper (LV),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,2.0
O.J. Howard (LV),2021,5,2,3,19,9.5,10,0,0,0,0,0,0,1.9
Kylen Granson (IND),2021,5,2,2,19,9.5,15,0,0,0,0,0,0,1.9
Jordan Akins (CLE),2021,5,2,2,17,8.5,9,0,0,0,0,0,0,1.7
C.J. Uzomah (NYJ),2021,5,2,2,16,8.0,9,0,0,0,0,0,0,1.6
Adam Shaheen (FA),2021,5,2,2,15,7.5,10,0,0,0,0,0,0,1.5
Maxx Williams (FA),2021,5,1,1,14,14.0,14,0,0,0,0,0,0,1.4
Kyle Rudolph (FA),2021,5,1,1,14,14.0,14,0,0,0,0,0,0,1.4
Luke Farrell (JAC),2021,5,1,1,13,13.0,13,0,0,0,0,0,0,1.3
Zach Gentry (PIT),2021,5,1,2,13,13.0,13,0,0,0,0,0,0,1.3
Josh Oliver (MIN),2021,5,2,2,13,6.5,7,0,0,0,0,0,0,1.3
Cameron Brate (FA),2021,5,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Eric Ebron (FA),2021,5,2,2,10,5.0,5,0,0,0,0,0,0,1.0
Drew Sample (FA),2021,5,2,4,9,4.5,6,0,0,0,0,0,0,0.9
Robert Tonyan (CHI),2021,5,1,2,8,8.0,8,0,0,0,0,0,0,0.8
Zach Ertz (ARI),2021,5,1,6,7,7.0,7,0,0,0,0,0,0,0.7
Pat Freiermuth (PIT),2021,5,2,2,7,3.5,4,0,0,0,0,0,0,0.7
Ryan Griffin (FA),2021,5,1,2,4,4.0,4,0,0,0,0,0,0,0.4
Blake Bell (KC),2021,5,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Jack Doyle (FA),2021,5,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Charlie Woerner (SF),2021,5,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Colby Parkinson (SEA),2021,5,1,2,1,1.0,1,0,0,0,0,0,0,0.1
Tommy Sweeney (NYG),2021,5,1,1,1,1.0,1,0,0,0,0,0,0,0.1
Chris Herndon IV (FA),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Giovanni Ricci (CAR),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Davis (GB),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trevon Wesco (FA),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Codey McElroy (FA),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kaden Smith (FA),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Foster Moreau (FA),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Harrison Bryant (CLE),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Juwan Johnson (NO),2021,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Ben Ellefson (MIN),2021,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Orzech (GB),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Garrett Griffin (FA),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Patrick Scales (CHI),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andrew DePaola (MIN),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Anderson (FA),2021,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Taysom Hill (NO),2021,5,1,2,11,11.0,11,0,0,0,0,0,0,0.0
Blake Jarwin (FA),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Geoff Swaim (FA),2021,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Noah Fant (SEA),2021,6,9,11,97,10.8,26,2,1,0,0,0,0,15.7
Mark Andrews (BAL),2021,6,5,6,68,13.6,21,1,1,0,0,0,0,12.8
Ricky Seals-Jones (FA),2021,6,4,6,58,14.5,39,2,1,0,0,0,0,11.8
Mike Gesicki (NE),2021,6,8,9,115,14.4,32,5,0,0,0,0,0,11.5
O.J. Howard (LV),2021,6,6,7,49,8.2,15,0,1,0,0,0,0,10.9
Travis Kelce (KC),2021,6,8,11,99,12.4,20,1,0,0,0,0,0,9.9
Zach Ertz (ARI),2021,6,4,6,29,7.3,16,0,1,0,0,0,0,8.9
Mo Alie-Cox (IND),2021,6,1,3,28,28.0,28,1,1,0,0,0,0,8.8
Jared Cook (FA),2021,6,4,7,25,6.3,11,0,1,0,0,0,0,8.5
Hunter Henry (NE),2021,6,2,2,25,12.5,20,1,1,0,0,0,0,8.5
Dalton Schultz (HOU),2021,6,5,6,79,15.8,23,2,0,0,0,0,0,7.9
C.J. Uzomah (NYJ),2021,6,3,3,15,5.0,8,0,1,0,0,0,0,7.5
T.J. Hockenson (MIN),2021,6,8,11,74,9.3,33,2,0,0,0,0,0,7.4
Eric Ebron (FA),2021,6,2,2,10,5.0,6,0,0,1,1,1,0,7.1
Tyler Conklin (NYJ),2021,6,3,5,71,23.7,40,4,0,0,0,0,0,7.1
Will Dissly (SEA),2021,6,2,2,8,4.0,7,0,1,0,0,0,0,6.8
Chris Herndon IV (FA),2021,6,1,1,2,2.0,2,0,1,0,0,0,0,6.2
Tommy Sweeney (NYG),2021,6,1,1,1,1.0,1,0,1,0,0,0,0,6.1
Blake Jarwin (FA),2021,6,1,2,1,1.0,1,0,1,0,0,0,0,6.1
Darren Waller (NYG),2021,6,5,5,59,11.8,33,2,0,0,0,0,0,5.9
Durham Smythe (MIA),2021,6,5,6,59,11.8,25,1,0,0,0,0,0,5.9
Pat Freiermuth (PIT),2021,6,7,7,58,8.3,12,0,0,0,0,0,0,5.8
Cole Kmet (CHI),2021,6,4,5,49,12.3,21,1,0,1,0,0,0,4.9
Dawson Knox (BUF),2021,6,3,3,25,8.3,11,0,0,0,0,0,0,4.5
Ian Thomas (CAR),2021,6,1,2,41,41.0,41,3,0,0,0,0,0,4.1
Jordan Akins (CLE),2021,6,4,6,41,10.3,13,0,0,0,0,0,0,4.1
Gerald Everett (LAC),2021,6,2,3,40,20.0,41,3,0,0,0,0,0,4.0
Tyler Higbee (LAR),2021,6,5,5,36,7.2,10,0,0,0,0,0,0,3.6
Kyle Rudolph (FA),2021,6,1,2,8,8.0,8,0,0,0,0,0,0,2.8
Dan Arnold (FA),2021,6,2,5,27,13.5,19,0,0,0,0,0,0,2.7
Cameron Brate (FA),2021,6,3,4,26,8.7,12,0,0,0,0,0,0,2.6
Evan Engram (JAC),2021,6,3,5,24,8.0,11,0,0,0,0,0,0,2.4
Eric Saubert (MIA),2021,6,3,5,23,7.7,11,0,0,0,0,0,0,2.3
Luke Farrell (JAC),2021,6,1,1,21,21.0,21,1,0,0,0,0,0,2.1
Tommy Tremble (CAR),2021,6,0,2,0,0.0,0,0,0,1,0,0,0,2.0
Marcedes Lewis (FA),2021,6,2,2,17,8.5,9,0,0,0,0,0,0,1.7
Anthony Firkser (FA),2021,6,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Foster Moreau (FA),2021,6,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Chris Manhertz (DEN),2021,6,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Donald Parham Jr. (LAC),2021,6,2,2,10,5.0,5,0,0,0,0,0,0,1.0
Robert Tonyan (CHI),2021,6,2,3,10,5.0,6,0,0,0,0,0,0,1.0
Jonnu Smith (ATL),2021,6,1,2,9,9.0,9,0,0,0,0,0,0,0.9
Geoff Swaim (FA),2021,6,1,2,8,8.0,8,0,0,0,0,0,0,0.8
Pharaoh Brown (FA),2021,6,2,3,8,4.0,5,0,0,0,0,0,0,0.8
Cethan Carter (FA),2021,6,1,1,8,8.0,8,0,0,0,0,0,0,0.8
John Bates (WAS),2021,6,1,1,7,7.0,7,0,0,0,0,0,0,0.7
David Njoku (CLE),2021,6,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Austin Hooper (LV),2021,6,1,3,4,4.0,4,0,0,0,0,0,0,0.4
Josiah Deguara (GB),2021,6,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Josh Oliver (MIN),2021,6,1,1,2,2.0,2,0,0,0,0,0,0,0.2
Tyler Davis (GB),2021,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Reggie Gilliam (BUF),2021,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jesper Horsted (LV),2021,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Drew Sample (FA),2021,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Chris Myarick (NYG),2021,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jody Fortson (KC),2021,6,1,1,27,27.0,27,1,0,0,0,0,0,0.0
Hunter Long (LAR),2021,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Demetrius Harris (FA),2021,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jack Doyle (FA),2021,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jacob Hollister (FA),2021,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jeremy Sprinkle (FA),2021,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darrell Daniels (FA),2021,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
MyCole Pruitt (FA),2021,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Anderson (FA),2021,6,1,2,-1,-1.0,0,0,0,0,0,0,0,-0.1
C.J. Uzomah (NYJ),2021,7,3,3,91,30.3,55,6,2,0,0,0,0,21.1
Kyle Pitts (ATL),2021,7,7,8,163,23.3,39,6,0,0,0,0,0,16.3
Mike Gesicki (NE),2021,7,7,8,85,12.1,27,1,1,0,0,0,0,14.5
Zach Ertz (ARI),2021,7,3,5,66,22.0,47,3,1,1,4,0,0,13.0
Robert Tonyan (CHI),2021,7,4,5,63,15.8,25,2,1,0,0,0,0,12.3
Foster Moreau (FA),2021,7,6,6,60,10.0,21,1,1,0,0,0,0,12.0
Dallas Goedert (PHI),2021,7,3,5,70,23.3,25,3,0,0,0,0,0,9.0
MyCole Pruitt (FA),2021,7,2,3,27,13.5,22,1,1,0,0,0,0,8.7
Mo Alie-Cox (IND),2021,7,3,3,25,8.3,11,0,1,0,0,0,0,8.5
Hunter Henry (NE),2021,7,2,4,23,11.5,22,1,1,0,0,0,0,8.3
Travis Kelce (KC),2021,7,7,12,65,9.3,24,1,0,0,0,0,0,6.5
Jonnu Smith (ATL),2021,7,2,5,52,26.0,28,2,0,1,5,0,0,5.7
Ricky Seals-Jones (FA),2021,7,6,7,51,8.5,14,0,0,0,0,0,0,5.1
Mark Andrews (BAL),2021,7,3,7,48,16.0,24,2,0,0,0,0,0,4.8
T.J. Hockenson (MIN),2021,7,6,9,48,8.0,21,1,0,0,0,0,0,4.8
Tyler Higbee (LAR),2021,7,5,8,46,9.2,16,0,0,0,0,0,0,4.6
Evan Engram (JAC),2021,7,6,8,44,7.3,18,0,0,0,0,0,0,4.4
Cole Kmet (CHI),2021,7,5,6,43,8.6,22,1,0,0,0,0,0,4.3
Austin Hooper (LV),2021,7,2,3,42,21.0,34,2,0,0,0,0,0,4.2
Noah Fant (SEA),2021,7,5,7,39,7.8,9,0,0,0,0,0,0,3.9
Durham Smythe (MIA),2021,7,3,4,37,12.3,18,0,0,0,0,0,0,3.7
Hayden Hurst (CAR),2021,7,3,4,35,11.7,15,0,0,0,0,0,0,3.5
Marcedes Lewis (FA),2021,7,3,3,31,10.3,17,0,0,0,0,0,0,3.1
Charlie Woerner (SF),2021,7,2,2,30,15.0,27,1,0,0,0,0,0,3.0
Josh Oliver (MIN),2021,7,2,5,29,14.5,19,0,0,0,0,0,0,2.9
Adam Shaheen (FA),2021,7,4,5,23,5.8,7,0,0,0,0,0,0,2.3
Gerald Everett (LAC),2021,7,3,3,11,3.7,10,0,0,1,12,0,0,2.3
Jesse James (FA),2021,7,3,3,20,6.7,8,0,0,0,0,0,0,2.0
David Njoku (CLE),2021,7,2,2,18,9.0,12,0,0,0,0,0,0,1.8
Adam Trautman (NO),2021,7,3,3,36,12.0,15,0,0,0,0,0,1,1.6
Ryan Griffin (FA),2021,7,1,2,15,15.0,15,0,0,0,0,0,0,1.5
Harrison Bryant (CLE),2021,7,1,2,15,15.0,15,0,0,0,0,0,0,1.5
Jordan Akins (CLE),2021,7,2,2,13,6.5,8,0,0,0,0,0,0,1.3
Tommy Tremble (CAR),2021,7,2,2,12,6.0,9,0,0,0,0,0,0,1.2
Pharaoh Brown (FA),2021,7,3,3,11,3.7,5,0,0,0,0,0,0,1.1
Anthony Firkser (FA),2021,7,1,1,9,9.0,9,0,0,0,0,0,0,0.9
O.J. Howard (LV),2021,7,1,3,9,9.0,9,0,0,0,0,0,0,0.9
Juwan Johnson (NO),2021,7,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Geoff Swaim (FA),2021,7,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Kyle Rudolph (FA),2021,7,2,2,8,4.0,7,0,0,0,0,0,0,0.8
Lee Smith (FA),2021,7,1,2,7,7.0,7,0,0,0,0,0,0,0.7
Darren Fells (FA),2021,7,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Ross Dwelley (SF),2021,7,1,2,5,5.0,5,0,0,0,0,0,0,0.5
Noah Gray (KC),2021,7,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Eric Saubert (MIA),2021,7,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Tyler Davis (GB),2021,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jesper Horsted (LV),2021,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Trevon Wesco (FA),2021,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Deon Yelder (FA),2021,7,1,1,0,0.0,0,0,0,0,0,0,0,0.0
J.J. Arcega-Whiteside (FA),2021,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Antonio Gandy-Golden (FA),2021,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Josiah Deguara (GB),2021,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Brock Wright (DET),2021,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jacob Harris (LAR),2021,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kylen Granson (IND),2021,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Demetrius Harris (FA),2021,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jack Doyle (FA),2021,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Ian Thomas (CAR),2021,7,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Colin Thompson (FA),2021,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Cethan Carter (FA),2021,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cameron Brate (FA),2021,7,0,4,0,0.0,0,0,0,0,0,0,0,0.0
Pat Freiermuth (PIT),2021,8,4,7,44,11.0,22,1,1,0,0,0,0,10.4
Brevin Jordan (HOU),2021,8,3,4,41,13.7,23,1,1,0,0,0,0,10.1
