,,,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,STANDARD
Jesse James (FA),2021,8,3,3,38,12.7,19,0,1,0,0,0,0,9.8
T.J. Hockenson (MIN),2021,8,10,11,89,8.9,18,0,0,0,0,0,0,8.9
Geoff Swaim (FA),2021,8,4,5,23,5.8,7,0,1,0,0,0,0,8.3
Tyler Kroft (FA),2021,8,2,2,20,10.0,13,0,1,0,0,0,0,8.0
Evan Engram (JAC),2021,8,3,4,15,5.0,7,0,1,0,0,0,0,7.5
Kyle Rudolph (FA),2021,8,2,3,12,6.0,11,0,1,0,0,0,0,7.2
Dallas Goedert (PHI),2021,8,6,7,72,12.0,19,0,0,0,0,0,0,7.2
Jack Doyle (FA),2021,8,2,2,12,6.0,7,0,1,0,0,0,0,7.2
Mike Gesicki (NE),2021,8,3,4,48,16.0,40,3,0,0,0,0,0,6.8
Dan Arnold (FA),2021,8,8,10,68,8.5,11,0,0,0,0,0,0,6.8
Tyler Conklin (NYJ),2021,8,5,7,57,11.4,31,2,0,0,0,0,0,5.7
Jordan Akins (CLE),2021,8,5,5,53,10.6,31,2,0,0,0,0,0,5.3
Robert Tonyan (CHI),2021,8,3,4,49,16.3,33,2,0,0,0,0,0,4.9
Zach Ertz (ARI),2021,8,4,4,42,10.5,20,1,0,0,0,0,0,4.2
Zach Gentry (PIT),2021,8,3,5,39,13.0,24,1,0,0,0,0,0,3.9
David Njoku (CLE),2021,8,3,3,39,13.0,24,1,0,0,0,0,0,3.9
Albert Okwuegbunam (DEN),2021,8,3,3,34,11.3,19,0,0,0,0,0,0,3.4
C.J. Uzomah (NYJ),2021,8,4,4,33,8.3,11,0,0,0,0,0,0,3.3
Hunter Henry (NE),2021,8,1,3,33,33.0,33,2,0,0,0,0,0,3.3
Harrison Bryant (CLE),2021,8,2,2,33,16.5,21,1,0,0,0,0,0,3.3
Garrett Griffin (FA),2021,8,3,3,30,10.0,14,0,0,0,0,0,0,3.0
Tommy Sweeney (NYG),2021,8,3,4,30,10.0,13,0,0,0,0,0,0,3.0
Austin Hooper (LV),2021,8,4,6,26,6.5,8,0,0,0,0,0,0,2.6
Tyler Higbee (LAR),2021,8,3,3,25,8.3,11,0,0,0,0,0,0,2.5
Jared Cook (FA),2021,8,2,5,25,12.5,13,0,0,0,0,0,0,2.5
Cole Kmet (CHI),2021,8,3,6,24,8.0,16,0,0,0,0,0,0,2.4
MyCole Pruitt (FA),2021,8,2,2,22,11.0,14,0,0,0,0,0,0,2.2
Josiah Deguara (GB),2021,8,2,2,20,10.0,12,0,0,0,0,0,0,2.0
Tommy Tremble (CAR),2021,8,3,4,18,6.0,13,0,0,0,0,0,0,1.8
O.J. Howard (LV),2021,8,2,3,16,8.0,12,0,0,0,0,0,0,1.6
Cameron Brate (FA),2021,8,2,4,15,7.5,9,0,0,0,0,0,0,1.5
Jonnu Smith (ATL),2021,8,2,2,13,6.5,11,0,0,0,0,0,0,1.3
Kyle Pitts (ATL),2021,8,2,6,13,6.5,11,0,0,0,0,0,0,1.3
Ricky Seals-Jones (FA),2021,8,2,4,12,6.0,14,0,0,0,0,0,0,1.2
Dalton Schultz (HOU),2021,8,2,7,11,5.5,7,0,0,0,0,0,0,1.1
Ian Thomas (CAR),2021,8,1,1,10,10.0,10,0,0,0,0,0,0,1.0
Jack Stoll (PHI),2021,8,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Adam Shaheen (FA),2021,8,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Anthony Firkser (FA),2021,8,1,2,8,8.0,8,0,0,0,0,0,0,0.8
Noah Fant (SEA),2021,8,2,4,8,4.0,7,0,0,0,0,0,0,0.8
Travis Kelce (KC),2021,8,4,6,27,6.8,14,0,0,0,0,0,1,0.7
Ryan Griffin (FA),2021,8,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Luke Stocker (FA),2021,8,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Chris Herndon IV (FA),2021,8,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Charlie Woerner (SF),2021,8,1,2,7,7.0,7,0,0,0,0,0,0,0.7
Hayden Hurst (CAR),2021,8,2,3,4,2.0,7,0,0,0,0,0,0,0.4
Adam Trautman (NO),2021,8,2,6,4,2.0,5,0,0,0,0,0,0,0.4
John Bates (WAS),2021,8,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Luke Farrell (JAC),2021,8,1,2,3,3.0,3,0,0,0,0,0,0,0.3
Gerald Everett (LAC),2021,8,1,2,7,7.0,7,0,0,1,-5,0,0,0.2
Giovanni Ricci (CAR),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Will Dissly (SEA),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Deon Yelder (FA),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Juwan Johnson (NO),2021,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Donald Parham Jr. (LAC),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kylen Granson (IND),2021,8,1,1,0,0.0,0,0,0,0,0,0,0,0.0
Lee Smith (FA),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Demetrius Harris (FA),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Rob Gronkowski (FA),2021,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Marcedes Lewis (FA),2021,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
J.P. Holtz (FA),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Patrick Scales (CHI),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andrew DePaola (MIN),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Anderson (FA),2021,8,0,0,0,0.0,14,0,0,0,0,0,0,0.0
Cethan Carter (FA),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mo Alie-Cox (IND),2021,8,0,4,0,0.0,0,0,0,0,0,0,0,0.0
Darrell Daniels (FA),2021,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Blake Jarwin (FA),2021,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Blake Bell (KC),2021,8,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Pat Freiermuth (PIT),2021,9,5,6,43,8.6,13,0,2,0,0,0,0,16.3
George Kittle (SF),2021,9,6,8,101,16.8,29,1,1,0,0,0,1,14.1
Travis Kelce (KC),2021,9,5,8,68,13.6,25,2,1,0,0,0,0,12.8
Stephen Anderson (FA),2021,9,4,4,39,9.8,23,1,1,0,0,0,0,9.9
Donald Parham Jr. (LAC),2021,9,3,3,39,13.0,19,0,1,0,0,0,0,9.9
Evan Engram (JAC),2021,9,3,3,38,12.7,30,2,1,0,0,0,0,9.8
Darren Waller (NYG),2021,9,7,11,92,13.1,24,2,0,0,0,0,0,9.2
Geoff Swaim (FA),2021,9,4,4,29,7.3,11,0,1,0,0,0,0,8.9
Ryan Griffin (FA),2021,9,4,7,28,7.0,13,0,1,0,0,0,0,8.8
Cole Kmet (CHI),2021,9,6,8,87,14.5,25,2,0,0,0,0,0,8.7
Hunter Henry (NE),2021,9,2,3,19,9.5,12,0,1,0,0,0,0,7.9
David Njoku (CLE),2021,9,1,3,18,18.0,18,0,1,0,0,0,0,7.8
Jared Cook (FA),2021,9,4,4,48,12.0,23,1,0,0,0,0,0,6.8
Kyle Pitts (ATL),2021,9,3,7,62,20.7,39,2,0,0,0,0,0,6.2
Jack Doyle (FA),2021,9,1,2,1,1.0,1,0,1,0,0,0,0,6.1
Dan Arnold (FA),2021,9,4,7,60,15.0,28,1,0,0,0,0,0,6.0
Mike Gesicki (NE),2021,9,4,8,54,13.5,18,0,0,0,0,0,0,5.4
Dalton Schultz (HOU),2021,9,4,5,54,13.5,20,1,0,0,0,0,0,5.4
Tyler Higbee (LAR),2021,9,5,10,51,10.2,26,1,0,0,0,0,0,5.1
Adam Trautman (NO),2021,9,4,7,47,11.8,25,1,0,0,0,0,0,4.7
Tyler Conklin (NYJ),2021,9,5,7,45,9.0,18,0,0,0,0,0,0,4.5
Mark Andrews (BAL),2021,9,5,10,44,8.8,13,0,0,0,0,0,0,4.4
Dallas Goedert (PHI),2021,9,3,6,43,14.3,21,1,0,0,0,0,0,4.3
Tyler Kroft (FA),2021,9,2,3,38,19.0,26,1,0,0,0,0,0,3.8
Drew Sample (FA),2021,9,3,3,36,12.0,19,0,0,0,0,0,0,3.6
Jimmy Graham (FA),2021,9,1,3,28,28.0,28,1,0,0,0,0,0,2.8
Mo Alie-Cox (IND),2021,9,1,1,28,28.0,28,1,0,0,0,0,0,2.8
Zach Ertz (ARI),2021,9,3,5,27,9.0,17,0,0,0,0,0,0,2.7
Kylen Granson (IND),2021,9,1,1,27,27.0,27,1,0,0,0,0,0,2.7
Durham Smythe (MIA),2021,9,2,2,27,13.5,21,1,0,0,0,0,0,2.7
Harrison Bryant (CLE),2021,9,2,2,26,13.0,21,1,0,0,0,0,0,2.6
Albert Okwuegbunam (DEN),2021,9,4,5,25,6.3,17,0,0,0,0,0,0,2.5
C.J. Uzomah (NYJ),2021,9,4,5,24,6.0,12,0,0,0,0,0,0,2.4
Antony Auclair (FA),2021,9,2,2,23,11.5,15,0,0,0,0,0,0,2.3
Kyle Rudolph (FA),2021,9,4,5,20,5.0,9,0,0,0,0,0,0,2.0
Josiah Deguara (GB),2021,9,2,2,16,8.0,11,0,0,0,0,0,0,1.6
Trevon Wesco (FA),2021,9,2,2,16,8.0,10,0,0,0,0,0,0,1.6
Hayden Hurst (CAR),2021,9,2,3,16,8.0,16,0,0,0,0,0,0,1.6
Austin Hooper (LV),2021,9,2,2,14,7.0,11,0,0,0,0,0,0,1.4
Adam Shaheen (FA),2021,9,1,2,11,11.0,11,0,0,0,0,0,0,1.1
Tommy Sweeney (NYG),2021,9,2,2,10,5.0,7,0,0,0,0,0,0,1.0
Ian Thomas (CAR),2021,9,1,2,9,9.0,9,0,0,0,0,0,0,0.9
Chris Manhertz (DEN),2021,9,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Brevin Jordan (HOU),2021,9,2,2,9,4.5,5,0,0,0,0,0,0,0.9
Jonnu Smith (ATL),2021,9,1,2,4,4.0,4,0,0,1,4,0,0,0.8
Anthony Firkser (FA),2021,9,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Eric Tomlinson (FA),2021,9,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Tommy Tremble (CAR),2021,9,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Eric Saubert (MIA),2021,9,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Luke Stocker (FA),2021,9,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Kevin Rader (TEN),2021,9,1,1,1,1.0,1,0,0,0,0,0,0,0.1
Feleipe Franks (ATL),2021,9,0,0,0,0.0,0,0,0,2,3,0,0,0.0
Sean McKeon (DAL),2021,9,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Foster Moreau (FA),2021,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Luke Farrell (JAC),2021,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Dominique Dafney (TB),2021,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Andrew DePaola (MIN),2021,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Taysom Hill (NO),2021,9,0,0,0,0.0,0,0,0,1,4,0,0,0.0
Colin Thompson (FA),2021,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cethan Carter (FA),2021,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darrell Daniels (FA),2021,9,1,2,0,0.0,0,0,0,0,0,0,0,0.0
MyCole Pruitt (FA),2021,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Blake Bell (KC),2021,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Marcedes Lewis (FA),2021,9,1,1,-1,-1.0,0,0,0,0,0,0,0,-0.1
Jordan Akins (CLE),2021,9,2,3,7,3.5,4,0,0,0,0,0,1,-1.3
Hunter Henry (NE),2021,10,4,4,37,9.3,19,0,2,0,0,0,0,15.7
Tyler Conklin (NYJ),2021,10,3,5,11,3.7,5,0,2,0,0,0,0,13.1
Mark Andrews (BAL),2021,10,6,8,63,10.5,15,0,1,0,0,0,0,12.3
Travis Kelce (KC),2021,10,8,10,119,14.9,30,2,0,0,0,0,0,11.9
George Kittle (SF),2021,10,5,7,50,10.0,18,0,1,0,0,0,0,11.0
Dan Arnold (FA),2021,10,5,8,67,13.4,24,1,0,0,0,0,0,8.7
Austin Hooper (LV),2021,10,4,5,25,6.3,11,0,1,0,0,0,0,8.5
Tyler Higbee (LAR),2021,10,3,5,20,6.7,12,0,1,0,0,0,0,8.0
Albert Okwuegbunam (DEN),2021,10,3,3,77,25.7,64,4,0,0,0,0,0,7.7
Cameron Brate (FA),2021,10,1,3,6,6.0,6,0,1,0,0,0,0,6.6
Gerald Everett (LAC),2021,10,8,8,63,7.9,12,0,0,0,0,0,0,6.3
MyCole Pruitt (FA),2021,10,1,1,2,2.0,2,0,1,0,0,0,0,6.2
Noah Gray (KC),2021,10,1,3,1,1.0,1,0,1,0,0,0,0,6.1
Kyle Pitts (ATL),2021,10,4,7,60,15.0,18,0,0,0,0,0,0,6.0
Noah Fant (SEA),2021,10,5,6,59,11.8,15,0,0,0,0,0,0,5.9
Zach Ertz (ARI),2021,10,4,6,46,11.5,19,0,0,0,0,0,0,4.6
Juwan Johnson (NO),2021,10,2,3,36,18.0,26,1,0,0,0,0,0,3.6
Adam Shaheen (FA),2021,10,3,4,34,11.3,21,1,0,0,0,0,0,3.4
Adam Trautman (NO),2021,10,5,6,32,6.4,8,0,0,0,0,0,0,3.2
Jack Doyle (FA),2021,10,3,5,31,10.3,12,0,0,0,0,0,0,3.1
Ricky Seals-Jones (FA),2021,10,3,4,30,10.0,13,0,0,0,0,0,0,3.0
Dallas Goedert (PHI),2021,10,2,2,28,14.0,24,1,0,0,0,0,0,2.8
Geoff Swaim (FA),2021,10,4,5,26,6.5,16,0,0,0,0,0,0,2.6
John Bates (WAS),2021,10,3,3,25,8.3,18,0,0,0,0,0,0,2.5
Darren Waller (NYG),2021,10,4,7,24,6.0,11,0,0,0,0,0,0,2.4
Durham Smythe (MIA),2021,10,1,1,23,23.0,23,1,0,0,0,0,0,2.3
Will Dissly (SEA),2021,10,2,2,22,11.0,28,1,0,0,0,0,0,2.2
Ryan Griffin (FA),2021,10,1,2,21,21.0,21,1,0,0,0,0,0,2.1
Harrison Bryant (CLE),2021,10,2,2,18,9.0,13,0,0,0,0,0,0,1.8
Dawson Knox (BUF),2021,10,1,1,17,17.0,17,0,0,0,0,0,0,1.7
Donald Parham Jr. (LAC),2021,10,1,2,17,17.0,17,0,0,0,0,0,0,1.7
Kylen Granson (IND),2021,10,1,1,15,15.0,15,0,0,0,0,0,0,1.5
Sean McKeon (DAL),2021,10,2,2,15,7.5,12,0,0,0,0,0,0,1.5
Dalton Schultz (HOU),2021,10,1,2,14,14.0,14,0,0,0,0,0,0,1.4
Chris Herndon IV (FA),2021,10,1,2,14,14.0,14,0,0,0,0,0,0,1.4
Eric Ebron (FA),2021,10,2,2,13,6.5,9,0,0,0,0,0,0,1.3
David Njoku (CLE),2021,10,1,4,11,11.0,11,0,0,0,0,0,0,1.1
Pat Freiermuth (PIT),2021,10,5,9,31,6.2,10,0,0,0,0,0,1,1.1
Marcedes Lewis (FA),2021,10,2,2,10,5.0,7,0,0,0,0,0,0,1.0
Jared Cook (FA),2021,10,1,3,10,10.0,10,0,0,0,0,0,0,1.0
Josiah Deguara (GB),2021,10,2,3,9,4.5,5,0,0,0,0,0,0,0.9
Jack Stoll (PHI),2021,10,2,3,6,3.0,4,0,0,0,0,0,0,0.6
Mo Alie-Cox (IND),2021,10,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Tyler Davis (GB),2021,10,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Blake Bell (KC),2021,10,0,0,0,0.0,0,0,0,1,3,0,0,0.3
Tommy Tremble (CAR),2021,10,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Anthony Firkser (FA),2021,10,1,2,2,2.0,2,0,0,0,0,0,0,0.2
Brock Wright (DET),2021,10,1,2,2,2.0,2,0,0,0,0,0,0,0.2
Kendall Blanton (KC),2021,10,1,1,2,2.0,2,0,0,0,0,0,0,0.2
Feleipe Franks (ATL),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Reggie Gilliam (BUF),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Giovanni Ricci (CAR),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ross Dwelley (SF),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
T.J. Hockenson (MIN),2021,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Daniel Helm (FA),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Foster Moreau (FA),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Josh Oliver (MIN),2021,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Trevon Wesco (FA),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Briley Moore (FA),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kenny Yeboah (NYJ),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Luke Stocker (FA),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andrew DePaola (MIN),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Anderson (FA),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Taysom Hill (NO),2021,10,1,2,15,15.0,15,0,0,3,23,0,0,0.0
Mike Gesicki (NE),2021,10,0,7,0,0.0,0,0,0,0,0,0,0,0.0
O.J. Howard (LV),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darrell Daniels (FA),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Eric Saubert (MIA),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Manhertz (DEN),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Zach Ertz (ARI),2021,11,8,9,88,11.0,25,2,2,0,0,0,0,20.8
Travis Kelce (KC),2021,11,5,8,74,14.8,24,2,0,1,4,1,0,13.8
Adam Trautman (NO),2021,11,5,8,58,11.6,19,0,1,0,0,0,0,11.8
Darren Waller (NYG),2021,11,7,8,116,16.6,31,5,0,0,0,0,0,11.6
Josiah Deguara (GB),2021,11,2,2,37,18.5,25,1,1,0,0,0,0,9.7
George Kittle (SF),2021,11,4,4,34,8.5,13,0,1,0,0,0,0,9.4
Eric Ebron (FA),2021,11,3,3,24,8.0,18,0,1,0,0,0,0,8.4
Dawson Knox (BUF),2021,11,6,10,80,13.3,31,2,0,0,0,0,0,8.0
Foster Moreau (FA),2021,11,1,2,19,19.0,19,0,1,0,0,0,0,7.9
Mark Andrews (BAL),2021,11,8,10,73,9.1,16,0,0,0,0,0,0,7.3
Pat Freiermuth (PIT),2021,11,4,7,11,2.8,5,0,1,0,0,0,0,7.1
Rob Gronkowski (FA),2021,11,6,8,71,11.8,35,2,0,0,0,0,0,7.1
Dallas Goedert (PHI),2021,11,5,8,62,12.4,16,0,0,0,0,0,0,6.2
Austin Hooper (LV),2021,11,4,7,53,13.3,20,2,0,0,0,0,0,5.3
Dalton Schultz (HOU),2021,11,6,8,53,8.8,19,0,0,0,0,0,0,5.3
T.J. Hockenson (MIN),2021,11,6,8,51,8.5,24,1,0,0,0,0,0,5.1
Mike Gesicki (NE),2021,11,5,6,50,10.0,26,1,0,0,0,0,0,5.0
Ryan Griffin (FA),2021,11,3,4,39,13.0,29,1,0,0,0,0,0,3.9
Donald Parham Jr. (LAC),2021,11,4,5,38,9.5,12,0,0,0,0,0,0,3.8
Durham Smythe (MIA),2021,11,4,5,37,9.3,18,0,0,0,0,0,0,3.7
Gerald Everett (LAC),2021,11,3,4,37,12.3,16,0,0,0,0,0,0,3.7
Tommy Tremble (CAR),2021,11,2,2,35,17.5,19,0,0,0,0,0,0,3.5
Tyler Conklin (NYJ),2021,11,3,3,35,11.7,15,0,0,0,0,0,0,3.5
Jack Doyle (FA),2021,11,3,5,30,10.0,18,0,0,0,0,0,0,3.0
Kyle Pitts (ATL),2021,11,3,5,29,9.7,16,0,0,0,0,0,0,2.9
Jared Cook (FA),2021,11,3,5,28,9.3,13,0,0,0,0,0,0,2.8
Kyle Rudolph (FA),2021,11,1,1,28,28.0,28,1,0,0,0,0,0,2.8
Cameron Brate (FA),2021,11,2,6,27,13.5,15,0,0,0,0,0,0,2.7
Anthony Firkser (FA),2021,11,5,7,26,5.2,7,0,0,0,0,0,0,2.6
Jimmy Graham (FA),2021,11,2,3,25,12.5,23,1,0,0,0,0,0,2.5
Hunter Henry (NE),2021,11,2,3,25,12.5,15,0,0,0,0,0,0,2.5
John Bates (WAS),2021,11,3,3,23,7.7,10,0,0,0,0,0,0,2.3
David Njoku (CLE),2021,11,2,4,20,10.0,21,1,0,1,1,0,0,2.1
Nick Vannett (NYG),2021,11,1,1,20,20.0,20,1,0,0,0,0,0,2.0
Adam Shaheen (FA),2021,11,1,1,19,19.0,19,0,0,0,0,0,0,1.9
Jonnu Smith (ATL),2021,11,1,2,17,17.0,17,0,0,0,0,0,0,1.7
Will Dissly (SEA),2021,11,1,3,16,16.0,16,0,0,0,0,0,0,1.6
Evan Engram (JAC),2021,11,2,5,12,6.0,9,0,0,0,0,0,0,1.2
Cole Kmet (CHI),2021,11,1,2,12,12.0,12,0,0,0,0,0,0,1.2
Brock Wright (DET),2021,11,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Pharaoh Brown (FA),2021,11,2,4,10,5.0,8,0,0,0,0,0,0,1.0
O.J. Howard (LV),2021,11,1,1,10,10.0,10,0,0,0,0,0,0,1.0
C.J. Uzomah (NYJ),2021,11,2,3,9,4.5,7,0,0,0,0,0,0,0.9
Blake Bell (KC),2021,11,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Noah Gray (KC),2021,11,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Dominique Dafney (TB),2021,11,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Kylen Granson (IND),2021,11,1,2,8,8.0,8,0,0,0,0,0,0,0.8
Tre' McKitty (LAC),2021,11,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Brevin Jordan (HOU),2021,11,1,3,7,7.0,7,0,0,0,0,0,0,0.7
